CANMORE ID,SITE NUMBER,SITE NAME,SITE TYPE,SITE EASTING,SITE NORTHING,COUNCIL,COUNTY,PARISH,NGR,URL,,,,ETRS89 Geodetic ( Decimal Degrees )
334420,NB53NE 20,Aird,Fishing Site (Period Unassigned),156150,935131,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 56150 35131,http://canmore.org.uk/site/334420,,,,"58.2371227584, -6.1561106911, 55.8774"
334421,NB43SE 44,Holm,Craft (Possible),146157,931711,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 46157 31711,http://canmore.org.uk/site/334421,,,,"58.2008482583, -6.322079564, 56.2668"
334422,NB43SE 45,Holm,Dyke (Post Medieval),146110,931652,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 46110 31652,http://canmore.org.uk/site/334422,,,,"58.2002928048, -6.3228125603, 56.2692"
334423,NB43SE 46,Holm,Dyke (Post Medieval),145859,931373,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 45859 31373,http://canmore.org.uk/site/334423,,,,"58.1976495548, -6.3267660541, 56.2792"
334424,NB43SE 47,Mol Shillidinish,"Promontory Fort (Prehistoric), Wall (Prehistoric)",145985,930758,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 45985 30758,http://canmore.org.uk/site/334424,,,,"58.1922142711, -6.3239582743, 56.2715"
334425,NB43SE 48,Holm,Wall (Modern),145482,931002,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 45482 31002,http://canmore.org.uk/site/334425,,,,"58.1941095717, -6.3327555611, 56.2957"
335615,NB33SE 36,Airidh Nam Beiste,Hut Circle (Prehistoric),136475,934305,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 36475 34305,http://canmore.org.uk/site/335615,,,,"58.218397521, -6.4892322697, 56.667"
335616,NB53SW 46,Pabeil,Findspot (Viking),152444,931452,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 52444 31452,http://canmore.org.uk/site/335616,,,,"58.2021021457, -6.2151380664, 56.0008"
336208,NB33NE 28,Ecc 33.45 Cromore (14?),Blackhouse (Post Medieval),139829,921160,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 39829 21160,http://canmore.org.uk/site/336208,,,,"58.1026815669, -6.4176676268, 56.5624"
334512,NB43SE 49,Holm,Field System (Post Medieval),145573,931190,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 45573 31190,http://canmore.org.uk/site/334512,,,,"58.1958457684, -6.3314174325, 56.2919"
334513,NB43SE 50,Holm,Hut Circle (Prehistoric)(Possible),145454,930754,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 45454 30754,http://canmore.org.uk/site/334513,,,,"58.1918724125, -6.3329595215, 56.2963"
334514,NB43SE 51,Holm Island,Dyke (Period Unassigned),145073,930387,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 45073 30387,http://canmore.org.uk/site/334514,,,,"58.1883657556, -6.3390195788, 56.3132"
334515,NB43SW 252,Holm,Field System (Pre-improvement),144808,930284,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 44808 30284,http://canmore.org.uk/site/334515,,,,"58.1872901686, -6.3434005781, 56.3249"
334516,NB43SW 253,Holm Island,Mound (Period Unassigned),144836,930368,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 44836 30368,http://canmore.org.uk/site/334516,,,,"58.1880586218, -6.343017742, 56.3239"
334517,NB43SW 254,Holm,Building (Modern),144826,930792,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 44826 30792,http://canmore.org.uk/site/334517,,,,"58.1918499698, -6.3436515859, 56.3247"
334518,NB43SW 255,Holm,Stone Row (Post Medieval),144651,930771,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 44651 30771,http://canmore.org.uk/site/334518,,,,"58.1915606591, -6.3465964403, 56.3322"
334519,NB43SW 256,Holm,Stone Row (Post Medieval),144559,930607,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 44559 30607,http://canmore.org.uk/site/334519,,,,"58.1900387146, -6.3479768935, 56.3364"
334520,NB43SW 257,Holm Point,Field System (Post Medieval),144334,930629,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 44334 30629,http://canmore.org.uk/site/334520,,,,"58.1901054211, -6.3518166401, 56.3458"
334521,NB43SW 258,Stoney Field,Military Headquarters (Modern),144184,931144,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 44184 31144,http://canmore.org.uk/site/334521,,,,"58.1946305292, -6.3549257766, 56.3538"
337440,NB43SE 53,"Aiginis, Lewis",Findspot (Prehistoric),148383,932317,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 48383 32317,http://canmore.org.uk/site/337440,,,,"58.2075513993, -6.2849708038, 56.1756"
334554,NB43SW 259,Sandwick,Cemetery (Post Medieval),144014,932172,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 44014 32172,http://canmore.org.uk/site/334554,,,,"58.2037381972, -6.3589387674, 56.363"
334555,NB43SW 260,"South Beach, Stornoway",Rectilinear Enclosure (Post Medieval),143094,932345,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 43094 32345,http://canmore.org.uk/site/334555,,,,"58.2047525005, -6.3747368395, 56.403"
334556,NB43SW 261,"South Beach, Stornoway",Rectilinear Enclosure (Post Medieval),142963,932392,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42963 32392,http://canmore.org.uk/site/334556,,,,"58.2050970647, -6.3770111234, 56.4097"
334557,NB43SW 262,"South Beach, Stornoway",Rectilinear Enclosure (Post Medieval),142958,932394,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42958 32394,http://canmore.org.uk/site/334557,,,,"58.2051120609, -6.3770981565, 56.4098"
334558,NB43SW 263,"South Beach, Stornoway",Rectilinear Enclosure (Post Medieval),142745,932458,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42745 32458,http://canmore.org.uk/site/334558,,,,"58.2055609935, -6.3807824081, 56.4195"
334559,NB43SW 264,"South Beach, Stornoway",Rectilinear Enclosure (Post Medieval),142770,932449,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42770 32449,http://canmore.org.uk/site/334559,,,,"58.2054949797, -6.3803483353, 56.4186"
334560,NB43SW 265,"South Beach, Stornoway",Rectilinear Enclosure (Post Medieval),142787,932446,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42787 32446,http://canmore.org.uk/site/334560,,,,"58.2054780298, -6.3800566136, 56.417"
334561,NB43SW 266,"South Beach, Stornoway",Rectilinear Enclosure (Post Medieval),142815,932439,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42815 32439,http://canmore.org.uk/site/334561,,,,"58.2054316737, -6.3795738571, 56.416"
334562,NB43SW 267,"Newton Street, Stornoway",House (Post Medieval),142837,932448,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42837 32448,http://canmore.org.uk/site/334562,,,,"58.205525101, -6.3792105657, 56.4152"
334563,NB43SW 268,"South Beach, Stornoway",Rectilinear Enclosure (Post Medieval),142855,932432,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42855 32432,http://canmore.org.uk/site/334563,,,,"58.2053923132, -6.3788875204, 56.4146"
334564,NB43SW 269,"South Beach, Stornoway",Rectilinear Enclosure (Post Medieval),142885,932426,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42885 32426,http://canmore.org.uk/site/334564,,,,"58.2053560739, -6.3783719405, 56.4125"
334565,NB43SW 270,"South Beach, Stornoway",Rectilinear Enclosure (Post Medieval),142734,932465,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42734 32465,http://canmore.org.uk/site/334565,,,,"58.2056172631, -6.38097676, 56.4199"
334566,NB43SW 271,"South Beach, Stornoway",Rectilinear Enclosure (Post Medieval),142713,932481,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42713 32481,http://canmore.org.uk/site/334566,,,,"58.2057482952, -6.3813507106, 56.4207"
334567,NB43SW 272,"South Beach, Stornoway",Rectilinear Enclosure (Post Medieval),142532,932652,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42532 32652,http://canmore.org.uk/site/334567,,,,"58.207173995, -6.3846105261, 56.4292"
334568,NB43SW 273,"North Beach, Stornoway","Building (Post Medieval), Fort (Post Medieval)(Possible), Hostel (Post Medieval)",142392,932778,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42392 32778,http://canmore.org.uk/site/334568,,,,"58.208220581, -6.3871251761, 56.4352"
334569,NB43SW 274,"Cromwell Street, Stornoway",Building (Post Medieval),142335,932902,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42335 32902,http://canmore.org.uk/site/334569,,,,"58.2092977252, -6.3882295206, 56.4383"
334570,NB43SW 275,"49,51 Cromwell St, Stornoway, Lewis","Bank (Financial) (Post Medieval), Building (Post Medieval)",142338,932925,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42338 32925,http://canmore.org.uk/site/334570,,,,"58.2095054469, -6.3882040819, 56.4382"
334571,NB43SW 276,"North Beach, Stornoway",Building (Post Medieval),142338,932946,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42338 32946,http://canmore.org.uk/site/334571,,,,"58.2096935052, -6.3882273297, 56.4382"
334572,NB43SW 277,North Beach,Building (Post Medieval),142344,932840,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42344 32840,http://canmore.org.uk/site/334572,,,,"58.2087477646, -6.3880081874, 56.438"
335753,NB43SW 334,"'cromwell's Well', Stornoway",Well (Period Unassigned)(Possible),142516,932724,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42516 32724,http://canmore.org.uk/site/335753,,,,"58.2078094267, -6.3849616198, 56.4298"
335754,NB43SW 335,"Knockgarry, Oliver's Brae, Stornoway",Well (Post Medieval),143911,932562,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 43911 32562,http://canmore.org.uk/site/335754,,,,"58.2071710353, -6.3611150725, 56.368"
